"","cct","promedioEsp","promedioMat","promedioGeneral"
"7437","20ETH0247H1",392.67,229.67,311.17
"7438","20ETH0248G1",516.17,412.5,464.335
"7439","20ETH0249F1",322.38,261.17,291.775
"7440","20ETH0250V1",385.28,311.22,348.25
"7441","20ETH0251U1",396.95,269.9,333.425
"7442","20ETH0252T1",533.38,516.88,525.13
"7443","20ETH0253S1",461.29,316.77,389.03
"7444","20ETH0254R1",292.07,246.03,269.05
"7445","20ETH0255Q1",444.5,400.12,422.31
"7446","20ETH0256P1",513.42,353.48,433.45
"7447","20ETH0263Z1",344.54,255.62,300.08
"7448","20NET0001Z1",471.13,359.32,415.225
"7449","20PBH0001E1",611.43,566.11,588.77
"7450","20PBH0005A1",585.22,303.78,444.5
"7451","20PBH0013J1",400,333.5,366.75
"7452","20PBH0016G1",541.81,475.25,508.53
"7453","20PBH0018E2",445.71,382.58,414.145
"7454","20PBH0020T2",466.88,366.88,416.88
"7455","20PBH0021S2",400.12,366.81,383.465
"7456","20PBH0022R2",555.7,324.53,440.115
"7457","20PBH0024P1",555.58,578,566.79
"7458","20PBH0025O1",466.76,364.82,415.79
"7459","20PBH0026N1",430.5,333.45,381.975
"7460","20PBH0027M1",573.5,360.2,466.85
"7461","20PBH0029K1",560.93,451.13,506.03
"7462","20PBH0033X1",426.8,373.5,400.15
"7463","20PBH0035V2",500.15,286.75,393.45
"7464","20PBH0036U1",540.83,459.43,500.13
"7465","20PBH0038S1",475.86,319.9,397.88
"7466","20PBH0039R1",531.42,418.27,474.845
"7467","20PBH0040G2",422.33,324.6,373.465
"7468","20PBH0041F1",300,200,250
"7469","20PBH0042E1",278.96,259.89,269.425
"7470","20PBH0044C1",440.2,306.8,373.5
"7471","20PBH0047Z1",469.87,321.05,395.46
"7472","20PBH0048Z1",444.67,377.83,411.25
"7473","20PBH0049Y1",273.85,265.32,269.585
"7474","20PBH0051M1",466.7,346.8,406.75
"7475","20PBH0052L1",378,378,378
"7476","20PBH0054J1",372.33,266.75,319.54
"7477","20PBH0055I1",443.63,382.78,413.205
"7478","20PBH0056H1",606.73,453.52,530.125
"7479","20PBH0057G2",533.48,394.11,463.795
"7480","20PBH0058F1",626.8,458,542.4
"7481","20PBH0060U1",333.5,248.55,291.025
"7482","20PBH0061T1",466.83,466.83,466.83
"7483","20PBH0062S1",533.5,333.5,433.5
"7484","20PBH0063R1",466.75,266.75,366.75
"7485","20PBH0064Q2",555.67,486.09,520.88
"7486","20PBH0065P1",501.84,347.53,424.685
"7487","20PBH0066O2",583.5,466.81,525.155
"7488","20PBH0067N1",511.33,377.83,444.58
"7489","20PBH0068M1",594,503.23,548.615
"7490","20PBH0069L1",600,500.25,550.125
"7491","20PBH0070A1",485.84,280.09,382.965
"7492","20PBH0071Z1",428.57,276.29,352.43
"7493","20PBH0072Z1",600,467,533.5
"7494","20PBH0073Y1",486,409.79,447.895
"7495","20PBH3009R1",627.18,627.21,627.195
"7496","20PBH3010G1",604.88,495.39,550.135
"7497","20PBH3012E1",581.07,457.32,519.195
"7498","20PBH3013D1",478.2,291.53,384.865
"7499","20PBH3013D3",428.71,276.29,352.5
"7500","20PBH3153D1",539.45,321.36,430.405
"7501","20PBH3181Z2",523.24,417.1,470.17
"7502","20PBH3184X1",668.1,613.47,640.785
"7503","20PBH3199Z1",558.47,441.81,500.14
"7504","20PBH3209P1",630.85,538.62,584.735
"7505","20PBH3212C1",497.58,343.69,420.635
"7506","20PBH3250F1",505.68,380.71,443.195
"7507","20PBH3268E1",609.61,514.46,562.035
"7508","20PBH3277M1",526.35,373.22,449.785
"7509","20PBH3284W1",567.76,454.73,511.245
"7510","20PBH3299Y1",588.92,477.96,533.44
"7511","20PBH3310D1",550.59,440.21,495.4
"7512","20PBH3346S1",520.1,356.33,438.215
"7513","20PBH3461J1",582.13,528.38,555.255
"7514","20PBH3491D1",500.15,460.15,480.15
"7515","20PBH3582V1",656.21,508.89,582.55
"7516","20PBH3651A1",520.07,315.67,417.87
"7517","20PBH3680W1",603.99,552.59,578.29
"7518","20PCB0001J1",504.93,455.37,480.15
"7519","20PCT0008S1",539.48,436.48,487.98
"7520","20PCT0009R1",413.5,226.7,320.1
"7521","20PCT0012E1",437.15,303.78,370.465
"7522","20SBC0001G2",410.68,284.32,347.5
"7523","20SBC2013Z2",302.82,217.51,260.165
"7524","20SBC2013Z12",338.33,264.26,301.295
"7525","20SBC2013Z22",370.5,244.5,307.5
"7526","20SBC2017V1",509.99,382.28,446.135
"7527","20SBC2017V2",468.88,403.25,436.065
"7528","20SBC2037I2",273.08,215.89,244.485
"7529","20SBC2041V1",581.67,632.28,606.975
"7530","20SBC2068B1",553.64,441.14,497.39
"7531","20SBC2085S2",379.66,262.1,320.88
"7532","20SBC2085S3",467,200,333.5
"7533","20SBC2092B2",404.57,311.22,357.895
"7534","20SBC2096Y2",355.67,304.86,330.265
"7535","20SBC2108M1",333.42,261.58,297.5
"7536","20SBC2163F1",511.22,333.44,422.33
"7537","20SBC2177I2",523.07,380.92,451.995
"7538","20SBC2179G2",462.33,302.33,382.33
"7539","20SBC2181V2",524.97,457.46,491.215
"7540","20UBH0001Q1",490.95,339.76,415.355
"7541","20UBH0002P2",449.46,297.66,373.56
"7542","20UBH000301",617.56,566.14,591.85
"7543","20UBH000302",580.22,534.93,557.575
"7544","20UBH0004N1",528.18,471.3,499.74
"7545","20UBH0004N2",316.26,264.58,290.42
"7546","20UBH0005M2",472.45,288.35,380.4
"7547","20UBH0007K1",478.75,318.51,398.63
"7548","20UBH0007K2",407.56,249.44,328.5
"7549","20UBH0008J1",518.12,343.77,430.945
"7550","20UBH0009I1",450.8,269.4,360.1
"7551","20UBH0010Y2",458.5,250.06,354.28
"7552","20UBH0011X2",328.12,253.4,290.76
"7553","20UET0005E1",466.79,336.23,401.51
"7554","21DBP0003F1",642.16,596.59,619.375
"7555","21DCT0001T1",536.36,471.7,504.03
"7556","21DCT0001T2",467.89,353.89,410.89
"7557","21DCT0002S1",608.89,557.19,583.04
"7558","21DCT0002S2",533.06,446.08,489.57
"7559","21DCT0003R1",517.97,388.44,453.205
"7560","21DCT0046P1",487.41,438.88,463.145
"7561","21DCT0204O1",553.1,530.46,541.78
"7562","21DCT0241S1",497.51,381.41,439.46
"7563","21DCT0242R1",573.82,584.57,579.195
"7564","21DCT0257M1",508.19,415.31,461.75
"7565","21DCT0302P1",513.54,520.58,517.06
"7566","21DCT0302P2",440.51,396.07,418.29
"7567","21DCT0303O1",506.27,447.4,476.835
"7568","21DCT0303O2",443.44,340.4,391.92
"7569","21DCT0304N1",522.86,453.11,487.985
"7570","21DCT0306L1",546.01,522.6,534.305
"7571","21DCT0306L2",504.35,415.94,460.145
"7572","21DCT0307K1",497.79,384.12,440.955
"7573","21DCT0307K2",457.49,354.14,405.815
"7574","21DCT0308J1",557.95,515.87,536.91
"7575","21DCT0309I1",466.79,375.08,420.935
"7576","21DPT0001X1",572.61,529.36,550.985
"7577","21DPT0001X2",496.61,432.36,464.485
"7578","21DPT0002W1",509.28,399.44,454.36
"7579","21DPT0003V1",491.58,382.31,436.945
"7580","21DPT0004U1",549.19,351.01,450.1
"7581","21DPT0005T1",522.55,403.8,463.175
"7582","21DPT0005T2",547.81,445.92,496.865
"7583","21DPT0006S1",582.63,447.51,515.07
"7584","21DPT0006S11",441.46,356.44,398.95
"7585","21DPT0006S2",526.87,371.59,449.23
"7586","21DPT0007R1",562.01,459.98,510.995
"7587","21DPT0008Q1",509.72,385.46,447.59
"7588","21DPT0008Q2",442.11,328.56,385.335
"7589","21DPT0009P1",563.9,438.86,501.38
"7590","21DPT0010E1",594.81,478.48,536.645
"7591","21DPT0010E2",536.89,398.13,467.51
"7592","21DTA0001V1",555.23,457.31,506.27
"7593","21DTA0002U1",549.07,479.99,514.53
"7594","21DTA0002U11",504.88,377.95,441.415
"7595","21DTA0003T1",595.14,517.84,556.49
"7596","21DTA0079I1",529.13,444.77,486.95
"7597","21DTA0079I21",561.96,476.36,519.16
"7598","21DTA0110B1",465.64,343.79,404.715
"7599","21DTA0254Y1",470.88,371.86,421.37
"7600","21DTA0255X1",531.49,404.06,467.775
"7601","21EBH0001Y1",546.15,450.94,498.545
"7602","21EBH0002X1",565.9,420.09,492.995
"7603","21EBH0003W1",575.85,455.96,515.905
"7604","21EBH0028E1",620.82,528.6,574.71
"7605","21EBH0030T1",642.67,640.89,641.78
"7606","21EBH0032R1",521.08,391.57,456.325
"7607","21EBH0033Q1",625.24,580.02,602.63
"7608","21EBH0034P1",644.51,603.01,623.76
"7609","21EBH0040Z1",612.06,538.71,575.385
"7610","21EBH0041Z2",589.7,457.33,523.515
"7611","21EBH0042Y2",587.8,499.28,543.54
"7612","21EBH0043X2",607.81,497.75,552.78
"7613","21EBH0044W1",602.58,527.54,565.06
"7614","21EBH0050G1",574.92,473.34,524.13
"7615","21EBH0051F1",566.01,451.31,508.66
"7616","21EBH0052E2",409.28,315.14,362.21
"7617","21EBH0053D2",568.29,448.44,508.365
"7618","21EBH0054C1",551.94,403.87,477.905
"7619","21EBH0055B1",547.96,409.6,478.78
"7620","21EBH0056A2",544.36,375.9,460.13
"7621","21EBH0057Z1",562.03,402.07,482.05
"7622","21EBH0058Z2",536.04,401.73,468.885
"7623","21EBH0059Y1",566.12,426.31,496.215
"7624","21EBH0060N2",418.67,309.42,364.045
"7625","21EBH0061M2",506.54,368.95,437.745
"7626","21EBH0062L1",477.68,300.78,389.23
"7627","21EBH0063K1",552.96,422.65,487.805
"7628","21EBH0066H1",504.9,359.44,432.17
"7629","21EBH0069E1",540.85,585.3,563.075
"7630","21EBH0071T2",457.64,333.45,395.545
"7631","21EBH0073R1",408.53,317.76,363.145
"7632","21EBH0074Q1",488.14,372.96,430.55
"7633","21EBH0075P1",402.51,292.95,347.73
"7634","21EBH0076O1",491.15,383.49,437.32
"7635","21EBH0077N2",475.57,377.36,426.465
"7636","21EBH0078M1",565.54,466.04,515.79
"7637","21EBH0079L2",548.24,407.57,477.905
"7638","21EBH0080A2",528.32,385.92,457.12
"7639","21EBH0081Z1",544.54,450.15,497.345
"7640","21EBH0082Z2",516.2,422.43,469.315
"7641","21EBH0083Y1",466.8,313.93,390.365
"7642","21EBH0084X1",473.89,305.34,389.615
"7643","21EBH0087U2",501.73,425.58,463.655
"7644","21EBH0088T2",500.99,362.54,431.765
"7645","21EBH0090H2",481.82,311.79,396.805
"7646","21EBH0091G2",547.15,373.64,460.395
"7647","21EBH0092F1",499.15,426.39,462.77
"7648","21EBH0093E1",570.19,424.47,497.33
"7649","21EBH0094D1",489.35,329.34,409.345
"7650","21EBH0095C1",513.35,341.49,427.42
"7651","21EBH0096B1",448.41,292.03,370.22
"7652","21EBH0097A2",472.86,296.22,384.54
"7653","21EBH0098Z1",523.29,335.02,429.155
"7654","21EBH0099Z1",534.93,446.09,490.51
"7655","21EBH0100Y1",539.87,437.74,488.805
"7656","21EBH0101X2",495.15,377.6,436.375
"7657","21EBH0104U1",556.9,422.73,489.815
"7658","21EBH0105T1",519.72,378.55,449.135
"7659","21EBH0106S2",578.76,509.5,544.13
"7660","21EBH0108Q1",534.71,371.18,452.945
"7661","21EBH0109P1",509.13,407.58,458.355
"7662","21EBH0110E1",512.01,369.83,440.92
"7663","21EBH0111D2",494.62,354.01,424.315
"7664","21EBH0112C1",478.08,404.85,441.465
"7665","21EBH0113B1",449.79,285.18,367.485
"7666","21EBH0114A1",522.86,381.98,452.42
"7667","21EBH0115Z2",543.64,397.87,470.755
"7668","21EBH0118X1",553.71,410.52,482.115
"7669","21EBH0119W1",569.64,417.33,493.485
"7670","21EBH0120L1",506.78,336.43,421.605
"7671","21EBH0121K2",405.07,306.28,355.675
"7672","21EBH0122J2",522.23,408.77,465.5
"7673","21EBH0123I1",549.45,407.94,478.695
"7674","21EBH0124H1",535.96,410.62,473.29
"7675","21EBH0125G2",513.51,396.73,455.12
"7676","21EBH0126F1",482.53,291.59,387.06
"7677","21EBH0127E1",537,382.58,459.79
"7678","21EBH0128D1",477.05,348.85,412.95
"7679","21EBH0129C1",521.99,378.32,450.155
"7680","21EBH0130S2",481.8,341.79,411.795
"7681","21EBH0131R1",492.24,314.43,403.335
"7682","21EBH0132Q2",477.45,385.03,431.24
"7683","21EBH0133P1",494.68,363.31,428.995
"7684","21EBH0135N1",566.78,283.44,425.11
"7685","21EBH0136M1",501.49,393.11,447.3
"7686","21EBH0137L1",513.43,358.47,435.95
"7687","21EBH0138K1",522.62,364.47,443.545
"7688","21EBH0139J1",548.85,449.78,499.315
"7689","21EBH0140Z1",560.1,356.32,458.21
"7690","21EBH0141Y1",511.82,409.73,460.775
"7691","21EBH0142X1",475.55,366.27,420.91
"7692","21EBH0143W1",492.96,338.68,415.82
"7693","21EBH0144V1",457.19,305.94,381.565
"7694","21EBH0145U2",572,445.76,508.88
"7695","21EBH0147S1",487.31,319.37,403.34
"7696","21EBH0148R1",494.11,391.1,442.605
"7697","21EBH0149Q2",565.96,481.46,523.71
"7698","21EBH0150F1",446.96,344.78,395.87
"7699","21EBH0151E1",450.74,282.84,366.79
"7700","21EBH0152D1",511.22,376.56,443.89
"7701","21EBH0153C1",564.18,538.68,551.43
"7702","21EBH0154B1",451.37,294.78,373.075
"7703","21EBH0155A1",564.48,542.33,553.405
"7704","21EBH0156Z1",525.04,417.68,471.36
"7705","21EBH0157Z1",542.13,339.22,440.675
"7706","21EBH0158Y1",485.86,371.57,428.715
"7707","21EBH0159X1",429.72,392.72,411.22
"7708","21EBH0160M1",439.46,384.72,412.09
"7709","21EBH0161L1",560.88,372.65,466.765
"7710","21EBH0162K1",520.12,369.03,444.575
"7711","21EBH0163J1",422.38,277.85,350.115
"7712","21EBH0164I1",447.79,304.88,376.335
"7713","21EBH0165H1",438.74,284.32,361.53
"7714","21EBH0166G1",498.48,448.79,473.635
"7715","21EBH0167F1",501.49,376.13,438.81
"7716","21EBH0168E1",517.45,408.17,462.81
"7717","21EBH0169D1",515.3,345.59,430.445
"7718","21EBH0170T1",515.81,357.02,436.415
"7719","21EBH0171S1",452,326.06,389.03
"7720","21EBH0172R1",548.83,430.9,489.865
"7721","21EBH0173Q1",469.29,313.69,391.49
"7722","21EBH0174P1",523.33,325.39,424.36
"7723","21EBH0175O1",545.18,341.29,443.235
"7724","21EBH0176N1",444.56,400.19,422.375
"7725","21EBH0177M1",491.02,312.24,401.63
"7726","21EBH0178L1",489.51,378.89,434.2
"7727","21EBH0181Z1",510.51,403.43,456.97
"7728","21EBH0182Y1",468.64,379.13,423.885
"7729","21EBH0183X1",503.2,406.18,454.69
"7730","21EBH0184W1",540.83,377.89,459.36
"7731","21EBH0185V1",507.53,322.35,414.94
"7732","21EBH0186U1",450.46,322.54,386.5
"7733","21EBH0187T2",502.03,385.61,443.82
"7734","21EBH0188S1",488.31,286.13,387.22
"7735","21EBH0189R1",449.53,385.31,417.42
"7736","21EBH0190G1",430.45,321.36,375.905
"7737","21EBH0191F1",451.98,313.7,382.84
"7738","21EBH0192E1",547.23,404.77,476
"7739","21EBH0193D1",509.46,434.86,472.16
"7740","21EBH0194C1",466.83,255.62,361.225
"7741","21EBH0195B1",481.27,368.24,424.755
"7742","21EBH0196A1",479.51,320.75,400.13
"7743","21EBH0197Z1",392.67,249.44,321.055
"7744","21EBH0198Z1",530.91,446.58,488.745
"7745","21EBH0199Y1",490.24,341.35,415.795
"7746","21EBH0200X1",503.56,345.71,424.635
"7747","21EBH0201W1",481.49,399.15,440.32
"7748","21EBH0202V1",481.58,348.22,414.9
"7749","21EBH0203U1",421.39,327.78,374.585
"7750","21EBH0204T1",440.86,298.86,369.86
"7751","21EBH0205S1",535.26,448.82,492.04
"7752","21EBH0206R1",536.36,446.55,491.455
"7753","21EBH0207Q1",533.5,300.12,416.81
"7754","21EBH0208P1",505.84,401.78,453.81
"7755","21EBH0209O1",495.17,387.4,441.285
"7756","21EBH0210D1",486.43,370.76,428.595
"7757","21EBH0211C1",491.75,283.44,387.595
"7758","21EBH0213A1",520.13,360.11,440.12
"7759","21EBH0214Z1",493.14,379.57,436.355
"7760","21EBH0215Z1",518.65,385.33,451.99
"7761","21EBH0216Y1",557.04,504.63,530.835
"7762","21EBH0217X1",550.41,360.59,455.5
"7763","21EBH0218W1",475.73,280.07,377.9
"7764","21EBH0219V1",522.38,377.92,450.15
"7765","21EBH0220K1",501.65,370.4,436.025
"7766","21EBH0225F1",515.51,318.04,416.775
"7767","21EBH0226E1",530.2,344.84,437.52
"7768","21EBH0227D1",521.15,353.17,437.16
"7769","21EBH0228C1",493.95,407.54,450.745
"7770","21EBH0229B1",527.02,436.76,481.89
"7771","21EBH0230R1",465.17,346.62,405.895
"7772","21EBH0231Q1",519.42,389.63,454.525
"7773","21EBH0232P1",561.93,438.18,500.055
"7774","21EBH0234N1",457.91,294.32,376.115
"7775","21EBH0237K1",424.12,312.08,368.1
"7776","21EBH0238J1",509.44,338.8,424.12
"7777","21EBH0239I1",460.45,333.42,396.935
"7778","21EBH0240Y1",537.93,431.2,484.565
"7779","21EBH0241X1",405.27,271.88,338.575
"7780","21EBH0242W1",401.4,330.93,366.165
"7781","21EBH0243V1",464.44,321.71,393.075
"7782","21EBH0244U1",466.87,292.87,379.87
"7783","21EBH0245T1",475.97,347.21,411.59
"7784","21EBH0246S1",486.1,319.39,402.745
"7785","21EBH0247R1",582.75,393.52,488.135
"7786","21EBH0248Q1",474.65,286.35,380.5
"7787","21EBH0249P1",544.97,370.29,457.63
"7788","21EBH0250E1",555.67,466.67,511.17
"7789","21EBH0251D1",515.34,284.95,400.145
"7790","21EBH0252C1",470.89,270.89,370.89
"7791","21EBH0253B1",586.11,382.61,484.36
"7792","21EBH0254A1",477.92,400.17,439.045
"7793","21EBH0255Z1",533.44,350.19,441.815
"7794","21EBH0256Z1",538.2,338.25,438.225
"7795","21EBH0257Y1",515.91,305.37,410.64
"7796","21EBH0258X1",496.39,392.72,444.555
"7797","21EBH0259W1",466.79,466.71,466.75
"7798","21EBH0260L1",544.94,476.03,510.485
"7799","21EBH0261K1",555.7,386.8,471.25
"7800","21EBH0262J1",436.08,364.31,400.195
"7801","21EBH0263I1",500.62,389.22,444.92
"7802","21EBH0264H1",503.37,348.54,425.955
"7803","21EBH0265G1",540.87,389.07,464.97
"7804","21EBH0266F1",498.21,380.49,439.35
"7805","21EBH0267E1",437.52,264.06,350.79
"7806","21EBH0268D1",501.57,310.26,405.915
"7807","21EBH0269C1",461,304.48,382.74
"7808","21EBH0270S1",563.07,440.9,501.985
"7809","21EBH0271R1",441.78,341.78,391.78
"7810","21EBH0272Q2",529.41,409.74,469.575
"7811","21EBH0273P1",339.96,297.68,318.82
"7812","21EBH0274O1",487.92,319.42,403.67
"7813","21EBH0275N2",476.36,409.68,443.02
"7814","21EBH0276M1",500.15,407.88,454.015
"7815","21EBH0278K1",487.35,312.92,400.135
"7816","21EBH0279J1",491.12,356.66,423.89
"7817","21EBH0280Z1",506.61,403.66,455.135
"7818","21EBH0281Y1",520.78,352.05,436.415
"7819","21EBH0282X1",520.13,421.09,470.61
"7820","21EBH0283W1",567.57,395.27,481.42
"7821","21EBH0284V1",568.91,430.25,499.58
"7822","21EBH0285U1",533.44,369.4,451.42
"7823","21EBH0286T1",566.75,500.25,533.5
"7824","21EBH0287S1",455.29,293.91,374.6
"7825","21EBH0288R1",438.93,448.21,443.57
"7826","21EBH0289Q1",522.33,344.58,433.455
"7827","21EBH0290F1",483.09,369.26,426.175
"7828","21EBH0292D1",519,391.43,455.215
"7829","21EBH0293C1",345.04,304.48,324.76
"7830","21EBH0294B1",473.84,284.29,379.065
"7831","21EBH0295A1",304.86,219.07,261.965
"7832","21EBH0296Z1",466.75,300.12,383.435
"7833","21EBH0297Z1",537.88,333.43,435.655
"7834","21EBH0298Y1",485,400.14,442.57
"7835","21EBH0299X1",466.79,360.97,413.88
"7836","21EBH0300W1",459.4,296.42,377.91
"7837","21EBH0301V1",516.13,382.85,449.49
"7838","21EBH0302U1",430.44,377.09,403.765
"7839","21EBH0303T1",400.11,278.3,339.205
"7840","21EBH0304S1",477.92,272.29,375.105
"7841","21EBH0305R1",490.71,456.56,473.635
"7842","21EBH0306Q1",562.04,428.75,495.395
"7843","21EBH0307P1",491.07,333.45,412.26
"7844","21EBH0308O1",466.77,375.12,420.945
"7845","21EBH0309N1",411.94,262.82,337.38
"7846","21EBH0310C1",476.72,377.94,427.33
"7847","21EBH0311B1",508.42,466.86,487.64
"7848","21EBH0312A1",498.52,422.33,460.425
"7849","21EBH0313Z1",444.62,289,366.81
"7850","21EBH0314Z1",551.68,369.82,460.75
"7851","21EBH0315Y1",514.11,316.26,415.185
"7852","21EBH0316X1",464.04,322.33,393.185
"7853","21EBH0317W1",495.95,346,420.975
"7854","21EBH0318V1",478.39,350.87,414.63
"7855","21EBH0319U1",504.27,350.12,427.195
"7856","21EBH0320J1",512.99,357.24,435.115
"7857","21EBH0321I1",551.28,371.55,461.415
"7858","21EBH0322H1",391.11,308.19,349.65
"7859","21EBH0323G1",513.15,362.43,437.79
"7860","21EBH0324F1",372.71,286.35,329.53
"7861","21EBH0325E1",567.91,393.24,480.575
"7862","21EBH0326D1",470.06,359.49,414.775
"7863","21EBH0327C1",414.32,322.53,368.425
"7864","21EBH0328B1",533.43,336.63,435.03
"7865","21EBH0329A1",529.16,416.68,472.92
"7866","21EBH0330Q1",426.8,280.1,353.45
"7867","21EBH0331P1",500.12,533.5,516.81
"7868","21EBH0332O1",535.02,386.23,460.625
"7869","21EBH0333N1",448.66,333.5,391.08
"7870","21EBH0334M1",472.86,418.36,445.61
"7871","21EBH0335L1",585.26,407.6,496.43
"7872","21EBH0336K1",514.13,290.42,402.275
"7873","21EBH0337J1",372.05,228.11,300.08
"7874","21EBH0338I1",544.5,544.54,544.52
"7875","21EBH0339H1",511.97,410.96,461.465
"7876","21EBH0340X1",416.81,325.12,370.965
"7877","21EBH0341W1",511.21,422.38,466.795
"7878","21EBH0342V1",442.22,298.33,370.275
"7879","21EBH0343U2",526.04,318.67,422.355
"7880","21EBH0344T1",438.05,312.92,375.485
"7881","21EBH0345S1",466.83,377.94,422.385
"7882","21EBH0346R2",514.36,428.79,471.575
"7883","21EBH0347Q2",515.25,363.77,439.51
"7884","21EBH0351C1",507.68,402.83,455.255
"7885","21EBH0352B1",539.23,374.04,456.635
"7886","21EBH0354Z1",541.56,362.72,452.14
"7887","21EBH0357X1",411.76,292.83,352.295
"7888","21EBH0359V1",322.33,244.5,283.415
"7889","21EBH0363H1",440.13,324.57,382.35
"7890","21EBH0366E1",410.4,302.69,356.545
"7891","21EBH0369B1",413.6,253.4,333.5
"7892","21EBH0371Q1",532.05,432.78,482.415
"7893","21EBH0372P1",522.81,378.79,450.8
"7894","21EBH0373O1",588.59,434.67,511.63
"7895","21EBH0374N1",496.78,371.84,434.31
"7896","21EBH0375M1",533.48,442.17,487.825
"7897","21EBH0376L1",453.47,302.33,377.9
"7898","21EBH0377K1",387.98,291,339.49
"7899","21EBH0378J1",551.59,466.86,509.225
"7900","21EBH0379I2",518.4,399.47,458.935
"7901","21EBH0380Y1",523.96,352.57,438.265
"7902","21EBH0381X1",522.42,466.83,494.625
"7903","21EBH0382W1",555.67,355.67,455.67
"7904","21EBH0383V1",489.04,266.75,377.895
"7905","21EBH0384U1",563.11,363.08,463.095
"7906","21EBH0385T1",283.38,400.19,341.785
"7907","21EBH0386S1",534.96,475.72,505.34
"7908","21EBH0387R1",512.19,410.09,461.14
"7909","21EBH0388Q1",466.87,298.37,382.62
"7910","21EBH0389P1",425.12,291.77,358.445
"7911","21EBH0390E1",495.32,419.21,457.265
"7912","21EBH0391D1",400.12,300.12,350.12
"7913","21EBH0392C1",506.22,339.52,422.87
"7914","21EBH0393B1",505.3,354.24,429.77
"7915","21EBH0394A2",447.74,341.07,394.405
"7916","21EBH0395Z1",507.85,261.62,384.735
"7917","21EBH0396Z1",526,348.33,437.165
"7918","21EBH0397Y1",489.47,305.75,397.61
"7919","21EBH0398X1",471.38,347.28,409.33
"7920","21EBH0399W1",527.39,388.09,457.74
"7921","21EBH0400V1",482.03,322.06,402.045
"7922","21EBH0401U1",344.12,269.4,306.76
"7923","21EBH0402T1",444.62,255.62,350.12
"7924","21EBH0403S1",563.77,394.09,478.93
"7925","21EBH0404R1",507.85,343.77,425.81
"7926","21EBH0405Q1",472.86,345.55,409.205
"7927","21EBH0406P1",489.51,307.89,398.7
"7928","21EBH0407O2",507.87,356.04,431.955
"7929","21EBH0408N1",485.86,403.36,444.61
"7930","21EBH0409M1",414.89,274.17,344.53
"7931","21EBH0410B1",385.97,349.62,367.795
"7932","21EBH0411A1",560.87,451.12,505.995
"7933","21EBH0412Z1",400.07,304.86,352.465
"7934","21EBH0413Z1",444.67,422.5,433.585
"7935","21EBH0414Y1",533.45,373.5,453.475
"7936","21EBH0415X1",427.76,232.56,330.16
"7937","21EBH0416W1",449.24,431.74,440.49
"7938","21EBH0417V1",408.44,283.44,345.94
"7939","21EBH0418U1",424.51,362.73,393.62
"7940","21EBH0419T1",443.83,310.47,377.15
"7941","21EBH0420I1",540.65,364.23,452.44
"7942","21EBH0421H1",557.68,351.68,454.68
"7943","21EBH0422G1",455.71,311.21,383.46
"7944","21EBH0423F1",524.74,443.63,484.185
"7945","21EBH0424E1",493.4,400.1,446.75
"7946","21EBH0425D1",557.42,397.52,477.47
"7947","21EBH0426C1",539.55,539.55,539.55
"7948","21EBH0427B1",428.71,333.5,381.105
